TIPO_ELECCION;ANIO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
04;2015;05;000198;AGRUPACION;AGRUPACION DE ELECTORES EL VISO SI PUEDE;000198;000198;000198
04;2015;05;000199;AGRUPACION;AGRUPACION DE ELECTORES EN MOVIMIENTO VALVERDE DE;000199;000199;000199
04;2015;05;000200;Errenteria;AGRUPACION DE ELECTORES ERRENTERIA IRABAZIZ;000200;000200;000200
04;2015;05;000201;G.H.E;AGRUPACIÓN DE ELECTORES "GABIRIA";000201;000201;000201
04;2015;05;000202;GANA LANTEI;AGRUPACIÓN DE ELECTORES GANA LANTEIRA;000202;000202;000202
04;2015;05;000203;A.d.E.G.A.S;AGRUPACION DE ELECTORES GANEMOS ALPUJARRA DE LA SI;000203;000203;000203
04;2015;05;000204;G.J.;AGRUPACION DE ELECTORES GANEMOS JEREZ;000204;000204;000204
04;2015;05;000205;AdE GL;AGRUPACION DE ELECTORES GANEMOS LANJARON;000205;000205;000205
04;2015;05;000206;AdE GO;AGRUPACION DE ELECTORES GANEMOS ORGIVA;000206;000206;000206
04;2015;05;000207;GANEMOS SAL;AGRUPACION DE ELECTORES GANEMOS SALAMANCA;000207;000207;000207
04;2015;05;000208;A.E.G.T;AGRUPACION DE ELECTORES GANEMOS TORVIZCON;000208;000208;000208
04;2015;05;000209;GDZ;AGRUPACION DE ELECTORES: GENTE DE ZUJAR;000209;000209;000209
04;2015;05;000211;G.I.G.;AGRUPACION DE ELECTORES GRUPO INDEPENDIENTE DE GAL;000211;000211;000211
04;2015;05;000212;GIPR;AGRUPACIÓN DE ELECTORES "GRUPO INDEPENDIENTE POR P;000212;000212;000212
04;2015;05;000213;G.R.;AGRUPACIÓN DE ELECTORES GUANYEM ROCAFORT;000213;000213;000213
04;2015;05;000214;A.E.G.;AGRUPACIÓN DE ELECTORES GUATIZALEMA;000214;000214;000214
04;2015;05;000215;HSI;AGRUPACION DE ELECTORES HIGUERA INDEPENDIENTE;000215;000215;000215
04;2015;05;000216;HC;AGRUPACIÓN DE ELECTORES HUENEJA CAMBIA;000216;000216;000216
04;2015;05;000217;ILLESCAS SI;AGRUPACION DE ELECTORES ILLESCAS SI PUEDE;000217;000217;000217
04;2015;05;000218;A.E.I.C.C.;AGRUPACIÓN DE ELECTORES INDEPENDIENTE COMUNIDAD CI;000218;000218;000218
04;2015;05;000219;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTE CREMENES;000219;000219;000219
04;2015;05;000220;IA;AGRUPACION DE ELECTORES INDEPENDIENTE DE ALGADEFE;000220;000220;000220
04;2015;05;000221;A.E.I.C.;AGRUPACION DE ELECTORES INDEPENDIENTE DE CARDIEL;000221;000221;000221
04;2015;05;000222;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTE DE CIMANES D;000222;000222;000222
04;2015;05;000223;AIC;AGRUPACION DE ELECTORES INDEPENDIENTE DE CUADROS;000223;000223;000223
04;2015;05;000224;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTE DE GALINDO Y;000224;000224;000224
04;2015;05;000225;AEIG;AGRUPACIÓN DE ELECTORES INDEPENDIENTE DE GORAFE;000225;000225;000225
04;2015;05;000226;A.E.I.R.C;AGRUPACION DE ELECTORES INDEPENDIENTE DE ROBLEDO D;000226;000226;000226
04;2015;05;000227;A.I.R.;AGRUPACION DE ELECTORES INDEPENDIENTE DE RUIDERA;000227;000227;000227
04;2015;05;000228;A.E.I.S.;AGRUPACION DE ELECTORES INDEPENDIENTE DE SAÚCA;000228;000228;000228
04;2015;05;000229;ADEI;AGRUPACION DE ELECTORES INDEPENDIENTE DE VALDERRUE;000229;000229;000229
04;2015;05;000231;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTE RIO ESLA;000231;000231;000231
04;2015;05;000232;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTES;000232;000232;000232
04;2015;05;000234;IdeA;Agrupación de electores Independientes de Abla;000234;000234;000234
04;2015;05;000235;I.D.A.R.;AGRUPACION DE ELECTORES INDEPENDIENTES DE ALAGON D;000235;000235;000235
04;2015;05;000236;AEIAM;AGRUPACIÓN DE ELECTORES INDEPENDIENTES DE ALGAR DE;000236;000236;000236
04;2015;05;000237;A.E.I.A.;AGRUPACION DE ELECTORES INDEPENDIENTES DE ALMANSA;000237;000237;000237
04;2015;05;000238;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTES DE ALMONAST;000238;000238;000238
04;2015;05;000239;A.D.EC.I.A.;AGRUPACION DE ELECTORES INDEPENDIENTES DE AUÑON;000239;000239;000239
04;2015;05;000240;IxR;AGRUPACION DE ELECTORES INDEPENDIENTES DE LAS REGU;000240;000240;000240
04;2015;05;000241;AEPILS;AGRUPACION DE ELECTORES INDEPENDIENTES DE LINARES;000241;000241;000241
04;2015;05;000242;A.E.I.O;AGRUPACION DE ELECTORES INDEPENDIENTES DE ONTIGOLA;000242;000242;000242
04;2015;05;000243;AGRUPACION;AGRUPACION DE ELECTORES INDEPENDIENTES DE RIBEROS;000243;000243;000243
04;2015;05;000244;IdR;AGRUPACION DE ELECTORES INDEPENDIENTES DE RODEIRO;000244;000244;000244
04;2015;05;000245;AEIV;AGRUPACION DE ELECTORES INDEPENDIENTES DE VILLASEL;000245;000245;000245
04;2015;05;000246;AEIA;AGRUPACION DE ELECTORES INDEPENDIENTES POR ALFACAR;000246;000246;000246
04;2015;05;000247;A.E.I. POR;AGRUPACION DE ELECTORES INDEPENDIENTES POR LA DIGN;000247;000247;000247
04;2015;05;000248;A.E.I.M.;AGRUPACION DE ELECTORES INDEPENDIENTES POR LA MALA;000248;000248;000248
04;2015;05;000249;AIMA;AGRUPACION DE ELECTORES INDEPENDIENTES POR LOS MAR;000249;000249;000249
04;2015;05;000250;I.P.M.;AGRUPACION DE ELECTORES INDEPENDIENTES POR MOLINA;000250;000250;000250
04;2015;05;000251;IPV;AGRUPACION DE ELECTORES INDEPENDIENTES POR VALDELA;000251;000251;000251
04;2015;05;000252;A.E.I.V.;AGRUPACION DE ELECTORES INDEPENDIENTES POR VILLANU;000252;000252;000252
04;2015;05;000253;ADEIZA;AGRUPACION DE ELECTORES INDEPENDIENTES ZAMORANOS;000253;000253;000253
04;2015;05;000255;IMAGINES;AGRUPACION DE ELECTORES INICIATIVA MUNICIPALISTA Y;000255;000255;000255
04;2015;05;000257;JeC;AGRUPACION DE ELECTORES JAEN EN COMUN;000257;000257;000257
04;2015;05;000258;JOBEN;AGRUPACION DE ELECTORES JOBEN;000258;000258;000258
04;2015;05;000259;AGRUPACION;AGRUPACION DE ELECTORES "JOVENES POR HONTORIA";000259;000259;000259
04;2015;05;000260;AEJP;AGRUPACION DE ELECTORES JUMILLA PUEDE;000260;000260;000260
04;2015;05;000261;J.S.;AGRUPACIÓN DE ELECTORES JUNTOS SUMAMOS;000261;000261;000261
04;2015;05;000262;KAIXO;AGRUPACIÓN DE ELECTORES KAIXO;000262;000262;000262
04;2015;05;000263;LA ENCINA;AGRUPACION DE ELECTORES LA ENCINA DE TALAVERA LA R;000263;000263;000263
04;2015;05;000264;LSSP;AGRUPACION DE ELECTORES LAGUNA SÍ SE PUEDE;000264;000264;000264
04;2015;05;000265;AET;AGRUPACION DE ELECTORES LAS TEJERUELAS;000265;000265;000265
04;2015;05;000266;AGRUPACION;AGRUPACION DE ELECTORES LEON DESPIERTA;000266;000266;000266
04;2015;05;000267;LIAVI;AGRUPACION DE ELECTORES LISTA ABIERTA POR VILLAMEN;000267;000267;000267
04;2015;05;000268;LIZARRI;AGRUPACION DE ELECTORES "LIZARRI HERRI KANDIDATURA;000268;000268;000268
04;2015;05;000269;AGRUPACION;AGRUPACION DE ELECTORES LLERENA PUEDE;000269;000269;000269
04;2015;05;000270;LLIRIA PUED;AGRUPACION DE ELECTORES LLIRIA PUEDE;000270;000270;000270
04;2015;05;000271;AGRUPACIÓN;AGRUPACIÓN DE ELECTORES "LOS BARRIOS SI SE PUEDE";000271;000271;000271
04;2015;05;000272;AEMP;AGRUPACION DE ELECTORES MARUGAN PINAR;000272;000272;000272
04;2015;05;000273;MI;AGRUPACION DE ELECTORES MEAÑO INDEPENDIENTE;000273;000273;000273
04;2015;05;000274;MdC;AGRUPACION DE ELECTORES MESA DE CONVERGENCIA;000274;000274;000274
04;2015;05;000275;MSM;AGRUPACION DE ELECTORES MOLINA SE MUEVE;000275;000275;000275
04;2015;05;000276;M2015;AGRUPACION DE ELECTORES MONTAN 2015;000276;000276;000276
04;2015;05;000277;AE-MdR;AGRUPACION DE ELECTORES MONTE DE LA RAD;000277;000277;000277
04;2015;05;000278;M.A.S.;AGRUPACION DE ELECTORES MONTURQUE, AVANCE SEGURO;000278;000278;000278
04;2015;05;000279;AE NAVARIDA;AGRUPACIÓN DE ELECTORES NAVARIDAS;000279;000279;000279
04;2015;05;000280;NC;AGRUPACION DE ELECTORES "NUEVO CASTRIL";000280;000280;000280
04;2015;05;000281;AGRUPACION;AGRUPACION DE ELECTORES OTRO AIRE;000281;000281;000281
04;2015;05;000282;AGRUPACIÓN;AGRUPACIÓN DE ELECTORES PARTICIPANDO EN BARAÑAIN/B;000282;000282;000282
04;2015;05;000283;PIB;AGRUPACIÓN DE ELECTORES PIB;000283;000283;000283
04;2015;05;000284;PA;AGRUPACION DE ELECTORES PIORNAL AHORA;000284;000284;000284
04;2015;05;000285;APAC;AGRUPACION DE ELECTORES PLATAFORMA ABERTA CIDADA D;000285;000285;000285
04;2015;05;000286;POR ALDEIRE;AGRUPACIÓN DE ELECTORES POR ALDEIRE;000286;000286;000286
04;2015;05;000287;XB;AGRUPACION DE ELECTORES POR BONICHES;000287;000287;000287
04;2015;05;000288;P.C.S.S.P.;AGRUPACIÓN DE ELECTORES "POR CHICLANA SI SE PUEDE";000288;000288;000288
04;2015;05;000289;POR FRESNED;AGRUPACIÓN DE ELECTORES "POR FRESNEDILLAS";000289;000289;000289
04;2015;05;000290;SSP;AGRUPACION DE ELECTORES POR PATERNA DEL CAMPO, SI;000290;000290;000290
04;2015;05;000291;AET;AGRUPACION DE ELECTORES POR TEJEDA;000291;000291;000291
04;2015;05;000292;PVB;AGRUPACION DE ELECTORES POR VELEZ BLANCO;000292;000292;000292
04;2015;05;000293;A.D.E." POR;AGRUPACION DE ELECTORES "POR VILLANUEVA";000293;000293;000293
04;2015;05;000294;AEPZ;AGRUPACION DE ELECTORES POR ZARRA;000294;000294;000294
04;2015;05;000295;AGRUPACION;AGRUPACION DE ELECTORES PUEBLO DE FRANDOVINEZ;000295;000295;000295
04;2015;05;000296;AGRUPACIÓN;AGRUPACIÓN DE ELECTORES PUEBLO DE LEZAKO HERRIA;000296;000296;000296
04;2015;05;000297;PUES;AGRUPACION DE ELECTORES PUEBLO.ES;000297;000297;000297
04;2015;05;000298;QHQ;AGRUPACION DE ELECTORES QUE HERVAS QUIERES;000298;000298;000298
04;2015;05;000305;AER;AGRUPACION DE ELECTORES REDONDELA 2015;000305;000305;000305
04;2015;05;000306;AGRUPACION;AGRUPACION DE ELECTORES RIBEIRO EN COMUN;000306;000306;000306
04;2015;05;000307;RA;AGRUPACION DE ELECTORES ROQUE AGUAYRO;000307;000307;000307
04;2015;05;000308;ADES;AGRUPACION DE ELECTORES SALVATERRA;000308;000308;000308
04;2015;05;000309;SED;AGRUPACION DE ELECTORES SAN ESTEBAN DE DEIO;000309;000309;000309
04;2015;05;000310;AGRUPACION;AGRUPACION DE ELECTORES SAN JUAN DE PLAN;000310;000310;000310
04;2015;05;000313;SARRAGOA;AGRUPACIÓN DE ELECTORES SARRAGOA;000313;000313;000313
04;2015;05;000314;S.I.;AGRUPACIÓN DE ELECTORES "SAX IMPORTA";000314;000314;000314
04;2015;05;000315;SE PUEDE;AGRUPACION DE ELECTORES SE PUEDE;000315;000315;000315
04;2015;05;000316;SERRADILLAN;AGRUPACION DE ELECTORES SERRADILLANOS;000316;000316;000316
04;2015;05;000317;SÍ SE PUEDE;AGRUPACIÓN DE ELECTORES SÍ SE PUEDE ARANDA;000317;000317;000317
04;2015;05;000318;SI SE PUEDE;AGRUPACION DE ELECTORES SI SE PUEDE MUNICIPIO DE E;000318;000318;000318
04;2015;05;000319;AGRUPACIÓN;AGRUPACIÓN DE ELECTORES "SI SE PUEDE" QUINTANA DE;000319;000319;000319
04;2015;05;000320;AGRUPACION;AGRUPACION DE ELECTORES SI SE PUEDE SEDAVI;000320;000320;000320
04;2015;05;000321;AESSPV;AGRUPACION DE ELECTORES SI SE PUEDE VILLANUEVA;000321;000321;000321
04;2015;05;000322;SIP;AGRUPACION DE ELECTORES SOCIALISTAS INDEPENDIENTES;000322;000322;000322
04;2015;05;000323;AESA;AGRUPACION DE ELECTORES SOCIALISTAS POR ALCONCHEL;000323;000323;000323
04;2015;05;000324;SOMOS AVILÉ;Agrupación de Electores "Somos Avilés";000324;000324;000324
04;2015;05;000325;SOMOS CORVE;Agrupación de Electores Somos Corvera;000325;000325;000325
04;2015;05;000326;AGRUPACION;AGRUPACION DE ELECTORES "SOMOS NAVACONCEJO";000326;000326;000326
04;2015;05;000327;S.V.;AGRUPACION DE ELECTORES SOMOS VECIN@S;000327;000327;000327
04;2015;05;000328;SORIAN@S;AGRUPACIÓN DE ELECTORES SORIAN@S;000328;000328;000328
04;2015;05;000329;AGRUPACION;AGRUPACION DE ELECTORES TODOS CERVERA;000329;000329;000329
04;2015;05;000330;TSF;AGRUPACIÓN DE ELECTORES TODOS SOMOS FUENSALDAÑA;000330;000330;000330
04;2015;05;000331;tod@s;AGRUPACION DE ELECTORES - tod@s-;000331;000331;000331
04;2015;05;000501;AIB;AGRUPACION INDEPENDIENTE BELASCOAIN;000501;000501;000501
04;2015;05;000502;CyS;AGRUPACIÓN INDEPENDIENTE "CAMBIO Y SOLUCIONES";000502;000502;000502
04;2015;05;000504;A.I.C.C;AGRUPACION INDEPENDIENTE CENDEA DE CIZUR;000504;000504;000504
04;2015;05;000505;A.I.C.G.;AGRUPACIÓN INDEPENDIENTE CENDEA DE GALAR;000505;000505;000505
04;2015;05;000510;AGRUPACION;AGRUPACION INDEPENDIENTE DE ADIOS;000510;000510;000510
04;2015;05;000511;AIA;AGRUPACION INDEPENDIENTE DE AGUILAR;000511;000511;000511
04;2015;05;000512;A.I.A;AGRUPACIÓN INDEPENDIENTE DE ARIA;000512;000512;000512
04;2015;05;000514;AIBAILEN;AGRUPACION INDEPENDIENTE DE BAILEN;000514;000514;000514
04;2015;05;000001;15AT HAMABO;15AT HAMABOSTBAT;000001;000001;000001
04;2015;05;000002;3 EN CÍRCUL;3 3N CÍRCULO LOZOYUELA-NAVAS-SIETEGLESIAS;000002;000002;000002
04;2015;05;000003;aG;ABANT GORDEXOLA;000003;000003;000003
04;2015;05;000004;CAT-HIG;ABIERTA Y TRANSPARENTE - HAUTAGAITZA IREKI ETA GAR;000004;000004;000004
04;2015;05;000005;ABOTSANITZ;ABOTSANITZ;000005;000005;000005
04;2015;05;000007;ACCIO;ACCIÓ CIUTADANA;000007;000007;000007
04;2015;05;000008;ACIRE;ACCIÓ I RENOVACIÓ;000008;000008;000008
04;2015;05;000009;AGIN;ACCIÓ MONTSEC D'ARES;000009;000009;000009
04;2015;05;000011;AC.CE.DE;ACCIÓN CERDANÍ DEMOCRÁTICA;000011;000011;000011
04;2015;05;000012;AC-ALG;ACCIÓN CIUDADANA ALGECIRAS;000012;000012;000012
04;2015;05;000013;A.D.C.G.;ACCION DEMOCRATICA DE CENTRO DE GALICIA;000013;000013;000013
04;2015;05;000014;AS;ACCION SOCIAL;000014;000014;000014
04;2015;05;000016;ACCV;ACCIÓN VOTANTE;000016;000016;000016
04;2015;05;000030;ASña;ACTIVA SANTOÑA;000030;000030;000030
04;2015;05;000031;ACTIVEM;ACTIVEM L'ALBAGÉS;000031;000031;000031
04;2015;05;000032;ACTÜA TORRE;ACTÚA TORRENT;000032;000032;000032
04;2015;05;000033;AxCastro;ACUERDO POR CASTRO;000033;000033;000033
04;2015;05;000034;(A);ADELANTE;000034;000034;000034
04;2015;05;000035;ADELANTE-BE;ADELANTE BERIAIN-BERIAIN AURRERA;000035;000035;000035
04;2015;05;000038;ADIE;ADIE OROZKOKO TALDE INDEPENDENTEA;000038;000038;000038
04;2015;05;000039;ADNM;ADNMORVEDRE;000039;000039;000039
04;2015;05;000040;GENTCAR;A. E. GENT DE CARCAIXENT;000040;000040;000040
04;2015;05;000041;INDEPENDDIE;A.E.I.S.;000041;000041;000041
04;2015;05;000042;AE PODE;A Estrada PODE;000042;000042;000042
04;2015;05;000043;A.E.U.A.;A.E. VECINOS POR ALBENDIEGO;000043;000043;000043
04;2015;05;000044;AGORA NAVA;Agora Nava;000044;000044;000044
04;2015;05;000045;AJM;AGRUJOVEM (AGRUPACION JOVEN DE MENGABRIL);000045;000045;000045
04;2015;05;000046;AGRUPACIÓ B;AGRUPACIÓ BLANENCA D'ELECTORS BATEGA PER BLANES;000046;000046;000046
04;2015;05;000047;ACC;AGRUPACIÓ CIUTADANA DE CÁRCER;000047;000047;000047
04;2015;05;000048;Agr.Ar.;AGRUPACIO D'ARGENTONA;000048;000048;000048
04;2015;05;000049;ac;Agrupació de Costitx;000049;000049;000049
04;2015;05;000050;DEIA;AGRUPACIÓ DEIA;000050;000050;000050
04;2015;05;000051;AEA;AGRUPACIO D'ELECTORS AGORA;000051;000051;000051
04;2015;05;000052;ApB;AGRUPACIÓ D'ELECTORS ALTERNATIVA PER BOT;000052;000052;000052
04;2015;05;000053;A i S;AGRUPACIÓ D'ELECTORS ARA I SEMPRE SANTA SUSANNA;000053;000053;000053
04;2015;05;000054;COMÚ DE LLE;AGRUPACIÓ D'ELECTORS "COMÚ DE LLEIDA";000054;000054;000054
04;2015;05;000055;C. i P.;AGRUPACIÓ D'ELECTORS CONVIVÈNCIA I PROGRÉS;000055;000055;000055
04;2015;05;000056;AE MM-SD;AGRUPACIÓ D'ELECTORS DE LA MORERA DE MONTSANT - SC;000056;000056;000056
04;2015;05;000057;AES;AGRUPACIÓ D'ELECTORS DE SAGÀS;000057;000057;000057
04;2015;05;000058;AEVH;AGRUPACIÓ D'ELECTORS DE VANDELLÒS I L'HOSPITALET D;000058;000058;000058
04;2015;05;000059;AEO;AGRUPACIÓ D'ELECTORS D'ODÈN;000059;000059;000059
04;2015;05;000060;EOB;AGRUPACIÓ D'ELECTORS ESQUERRA OBERTA BUNYOLA;000060;000060;000060
04;2015;05;000061;AGRUPACIÓ D;AGRUPACIÓ D'ELECTORS FEM POBLE;000061;000061;000061
04;2015;05;000062;AGRUPACIÓ D;AGRUPACIÓ D'ELECTORS FEM SITGES;000062;000062;000062
04;2015;05;000063;AEIG;AGRUPACIÓ D'ELECTORS INDEPENDENTS DE GUIXERS;000063;000063;000063
04;2015;05;000064;AGRUPACIÓ D;AGRUPACIÓ D'ELECTORS INDEPENDENTS DE LA MOLSOSA;000064;000064;000064
04;2015;05;000065;IPL;AGRUPACIO D'ELECTORS "INDEPENDENTS PER LLOMBAI";000065;000065;000065
04;2015;05;000066;AEIPM;AGRUPACIÓ D'ELECTORS INDEPENDENTS PER MONTROY;000066;000066;000066
04;2015;05;000067;AEIO;AGRUPACIÓ D'ELECTORS INDEPENDENTS PER OLIUS;000067;000067;000067
04;2015;05;000068;AEIT;AGRUPACIÓ D'ELECTORS INDEPENDIENTS PER TÁRBENA;000068;000068;000068
04;2015;05;000069;JUNTS PER A;AGRUPACIÓ D'ELECTORS JUNTS PER ALARÓ;000069;000069;000069
04;2015;05;000070;Plataforma;AGRUPACIÓ D'ELECTORS PLATAFORMA CALERA;000070;000070;000070
04;2015;05;000071;SC;AGRUPACIO D'ELECTORS SOM CONSELL;000071;000071;000071
04;2015;05;000072;AGRUPACIÓ D;AGRUPACIÓ D'ELECTORS "SOM LLOSETA";000072;000072;000072
04;2015;05;000073;SOM TORTOSA;AGRUPACIÓ D'ELECTORS SOM TORTOSA;000073;000073;000073
04;2015;05;000074;SOM VNG;AGRUPACIÓ D'ELECTORS SOM VNG;000074;000074;000074
04;2015;05;000075;A.E.T.F.F.!;AGRUPACIO D'ELECTORS (TORRELLES FONT DE FUTUR);000075;000075;000075
04;2015;05;000076;VOLPE;AGRUPACIÓ D'ELECTORS VOLEM PEGO;000076;000076;000076
04;2015;05;000080;AIV;AGRUPACIÓ D'INDEPENDENTS PER VALLBONA;000080;000080;000080
04;2015;05;000081;AIPN;AGRUPACIO D'INDEPENDENTS, PROGRESSISTES I NACIONAL;000081;000081;000081
04;2015;05;000083;ES;AGRUPACIÓ ELCTORS SELLA;000083;000083;000083
04;2015;05;000084;+BV;AGRUPACIO ELECTORAL +BELLVEI;000084;000084;000084
04;2015;05;000085;AEIFR;AGRUPACIÓ ELECTORS INDEPENDENTS "FEM RIUDAURA";000085;000085;000085
04;2015;05;000086;AES;AGRUPACIÓ ELECTORS SAVALL;000086;000086;000086
04;2015;05;000087;AIPD;AGRUPACIO INDEPENDENT DE LA POBLA DEL DUC;000087;000087;000087
04;2015;05;000088;AIPC /SYS;AGRUPACIÓ INDEPENDENT DE PORTO CRISTO Y S'ILLOTERS;000088;000088;000088
04;2015;05;000090;AITOR;AGRUPACIÓ INDEPENDENT DE TORRELLA;000090;000090;000090
04;2015;05;000091;A.I.G.U.A.;AGRUPACIO INDEPENDENT GENERAL D'URBANITZACIONS I A;000091;000091;000091
04;2015;05;000096;AMI-B;AGRUPACIÓ MUNICIPAL INDEPENDENT - BORDILS;000096;000096;000096
04;2015;05;000097;AAR;AGRUPACION ABIERTA ROBLEDO;000097;000097;000097
04;2015;05;000099;AA;AGRUPACION AIRATE;000099;000099;000099
04;2015;05;000100;A++;AGRUPACION ALTERNATIVA AZAGRESA;000100;000100;000100
04;2015;05;000101;A.A.T.;AGRUPACIÓN ALTERNATIVA POR TORRELAGUNA;000101;000101;000101
04;2015;05;000102;A.N.;AGRUPACION AMIGOS DE NAMBROCA;000102;000102;000102
04;2015;05;000105;AA;AGRUPACIÓN ARGA;000105;000105;000105
04;2015;05;000107;A.A.;AGRUPACION ARRANOMENDI;000107;000107;000107
04;2015;05;000110;AAB;AGRUPACION AYUNTAMIENTO DE BERRIOPLANO;000110;000110;000110
04;2015;05;000112;ACLS;AGRUPACION CENTRO LIBERAL POR SIRUELA;000112;000112;000112
04;2015;05;000113;A.C.L.;AGRUPACION CIDADANS DE LOBEIRA;000113;000113;000113
04;2015;05;000115;ACIPA;AGRUPACIÓN CIUDADANA INDEPENDIENTE PARA ARANJUEZ;000115;000115;000115
04;2015;05;000116;ACS;AGRUPACION CIVICA SALENSE;000116;000116;000116
04;2015;05;000119;ACORDE;AGRUPACION CORTECONCEPCION DE ELECTORES;000119;000119;000119
04;2015;05;000120;A.A.D.;AGRUPACION DE AMIGOS DE DESOJO;000120;000120;000120
04;2015;05;000121;A D B;AGRUPACION DE BATRES;000121;000121;000121
04;2015;05;000122;ACC;AGRUPACION DE CASTROVERDE DE CERRATO;000122;000122;000122
04;2015;05;000123;ACGO;AGRUPACIÓN DE CENTRISTAS GONDOMAR;000123;000123;000123
04;2015;05;000124;ACIP;AGRUPACION DE CIUDADANOS DE PAREDES;000124;000124;000124
04;2015;05;000125;aCes;AGRUPACION DE CIUDADANOS POR ELCHE DE LA SIERRA;000125;000125;000125
04;2015;05;000126;AGUILAS PUE;AGRUPACION DE ELECTORES "AGUILAS PUEDE";000126;000126;000126
04;2015;05;000127;Ahora Ontíg;AGRUPACION DE ELECTORES AHORA ONTÍGOLA;000127;000127;000127
04;2015;05;000128;AHORA VQ;AGRUPACION DE ELECTORES AHORA VILLAQUILAMBRE;000128;000128;000128
04;2015;05;000129;A-E ALDEANO;AGRUPACIÓN DE ELECTORES ALDEA EN CABO;000129;000129;000129
04;2015;05;000130;ALGARROBO P;AGRUPACION DE ELECTORES ALGARROBO PUEDE;000130;000130;000130
04;2015;05;000131;AGRUPACIÓN;AGRUPACIÓN DE ELECTORES "ALGECIRAS, SÍ SE PUEDE";000131;000131;000131
04;2015;05;001265;C.I.C.;CANDIDATURA DE IZQUIERDAS DE CORTES;001265;001265;001265
04;2015;05;001273;CUP;CANDIDATURA DE UNIDAD POPULAR/TUDELA-TUTERA;001273;001273;001273
04;2015;05;001274;CUV;CANDIDATURA DE UNIDAD VECINAL;001274;001274;001274
04;2015;05;001294;CUP-PA;CANDIDATURA D'UNITAT POPULAR-POBLE ACTIU;001294;001294;001294
04;2015;05;001312;CANDIDATURA;CANDIDATURA INDEPENDIENTE;001312;001312;001312
04;2015;05;001313;C.I.;CANDIDATURA INDEPENDIENTE;001313;001313;001313
04;2015;05;001314;C.I.C.;CANDIDATURA INDEPENDIENTE CASAVEJANA;001314;001314;001314
04;2015;05;001315;CI-CCD;CANDIDATURA INDEPENDIENTE-CIUDADANOS DE CENTRO DEM;001315;001315;001315
04;2015;05;001316;CISB;Candidatura Independiente Concejo de Soto del Barc;001316;001316;001316
04;2015;05;001317;CIA;CANDIDATURA INDEPENDIENTE DE ALDEA DE SAN MIGUEL;001317;001317;001317
04;2015;05;001318;CIA;CANDIDATURA INDEPENDIENTE DE ARMUÑA;001318;001318;001318
04;2015;05;001320;C.I.B.;CANDIDATURA INDEPENDIENTE DE BUENAVISTA;001320;001320;001320
04;2015;05;001322;C.I.C.;CANDIDATURA INDEPENDIENTE DE EL CARRASCALEJO;001322;001322;001322
04;2015;05;001323;CANDIDATURA;CANDIDATURA INDEPENDIENTE DE ETAYO;001323;001323;001323
04;2015;05;001326;C.I.D.G.;CANDIDATURA INDEPENDIENTE DE LA GUIJARROSA;001326;001326;001326
04;2015;05;001327;CANDIDATURA;CANDIDATURA INDEPENDIENTE DE LEGARIA;001327;001327;001327
04;2015;05;001328;CANDIDATURA;CANDIDATURA INDEPENDIENTE DE OLEJUA;001328;001328;001328
04;2015;05;001329;CIO;CANDIDATURA INDEPENDIENTE DE OLMEDA;001329;001329;001329
04;2015;05;001330;TEO;CANDIDATURA INDEPENDIENTE DE PRADILLO;001330;001330;001330
04;2015;05;001331;CISTODOM;CANDIDATURA INDEPENDIENTE DE SANTO DOMINGO DE LAS;001331;001331;001331
04;2015;05;001332;C.I.T;CANDIDATURA INDEPENDIENTE DE TAMARIZ;001332;001332;001332
04;2015;05;001333;CITOR;CANDIDATURA INDEPENDIENTE DE TORREMONTALBO;001333;001333;001333
04;2015;05;001335;CIV;CANDIDATURA INDEPENDIENTE DE VALDEPIÉLAGOS;001335;001335;001335
04;2015;05;001336;CIV;CANDIDATURA INDEPENDIENTE DE VERTAVILLO;001336;001336;001336
04;2015;05;001337;CAI V;CANDIDATURA INDEPENDIENTE DE VILLAMEDIANA DE IREGU;001337;001337;001337
04;2015;05;001339;CANDIDATURA;CANDIDATURA INDEPENDIENTE EL PUNTAL;001339;001339;001339
04;2015;05;001340;CII;CANDIDATURA INDEPENDIENTE IRACHE;001340;001340;001340
04;2015;05;001341;CANDIDATURA;CANDIDATURA INDEPENDIENTE LARRAUNGO ELKARTEA;001341;001341;001341
04;2015;05;001342;C.I.CL.;CANDIDATURA INDEPENDIENTE POR CLAVIJO;001342;001342;001342
04;2015;05;001343;C.I.P.C.;CANDIDATURA INDEPENDIENTE POR CUBILLOS;001343;001343;001343
04;2015;05;001344;C.I.SAN PED;CANDIDATURA INDEPENDIENTE SAN PEDRO DEL ARROYO;001344;001344;001344
04;2015;05;001345;CIVE;CANDIDATURA INDEPENDIENTE VECINAL;001345;001345;001345
04;2015;05;001347;C.L.I.;CANDIDATURA LOCAL INDEPENDIENTE;001347;001347;001347
04;2015;05;001348;CANDIDATURA;CANDIDATURA MUSKILDA;001348;001348;001348
04;2015;05;001349;CANDIDATURA;CANDIDATURA OTSAGABIA;001349;001349;001349
